user,post_date,post_time,post_text,favorite_count,crawl_timestamp
merulshahrin,2019-05-16,14:49:34,RT @Iskandarbak: GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, when an...,0,2019-05-16 23:51:07
_faizsyazwan_,2019-05-16,14:27:03,RT @Iskandarbak: GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, when an...,0,2019-05-16 23:51:07
The_UglyOrgan,2019-05-16,14:03:39,RT @Iskandarbak: GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, when an...,0,2019-05-16 23:51:07
Iskandarbak,2019-05-16,14:01:16,GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, w... https://t.co/wPDHcoQxII,3,2019-05-16 23:51:07
ennby,2019-05-15,21:52:14,RT @Iskandarbak: A 5 years low!Key market barometer, KLSE, hits a 5 years bottom at 1,572 before recovering to close off its low. Domestic...,0,2019-05-16 23:51:07
The_UglyOrgan,2019-05-15,01:52:53,RT @Iskandarbak: A 5 years low!Key market barometer, KLSE, hits a 5 years bottom at 1,572 before recovering to close off its low. Domestic...,0,2019-05-16 23:51:07
ShamugamV,2019-05-15,00:11:11,Bearish sentiment gains traction - Klse below 1600 / ringgit weakening.      Thank you PH .,0,2019-05-16 23:51:07
jasonleong,2019-05-14,22:59:09,RT @Iskandarbak: A 5 years low!Key market barometer, KLSE, hits a 5 years bottom at 1,572 before recovering to close off its low. Domestic...,0,2019-05-16 23:51:08
Iskandarbak,2019-05-14,22:11:38,A 5 years low!Key market barometer, KLSE, hits a 5 years bottom at 1,572 before recovering to close off its low. D... https://t.co/4MIZ0eQLWN,22,2019-05-16 23:51:08
txsa_27,2019-05-16,15:50:49,Even though malaysia doesnt hv summer, listening to winner's songs makes me feel like im in summer ,0,2019-05-16 23:51:08
chislettshakeup,2019-05-16,15:50:48,"Domestic worker Adelina Sau's case highlights the injustices suffered by #migrantworkers" @AJEnglish... https://t.co/SA6W8Hwfwk,0,2019-05-16 23:51:08
DESCHA_JK,2019-05-16,15:50:48,RT @btsvotingteam01:  TOP COUNTRIES voting in the last 24 hours:1. South Korea2. Indonesia3. Brazil4. India5. Philippines6. Vietnam...,0,2019-05-16 23:51:08
DESCHA_JK,2019-05-16,15:50:44,RT @btsvotingteam01:  TOP COUNTRIES voting in the last 24 hours:1. South Korea2. Indonesia3. Brazil4. India5. Philippines6. Vietnam...,0,2019-05-16 23:51:08
Desivita4,2019-05-16,15:50:41,RT @btsvotingteam01:  TOP COUNTRIES voting in the last 24 hours:1. South Korea2. Indonesia3. USA4. Brazil5. India6. Philippines7....,0,2019-05-16 23:51:08
Nihal_Rwt,2019-05-16,15:50:33,RT @theworldindex: Average cost of 1GB of mobile data (in US$)India: 0.26Russia: 0.91Malaysia: 1.18Pakistan: 1.85Nigeria: 2...,0,2019-05-16 23:51:08
CryptorHodler,2019-05-16,15:50:27,RT @StormPlayApp: Our highest paying offer eToro is now added for #HongKong, #India, #Indonesia, #Malaysia, #Philippines, #SriLanka, #Taiwa...,0,2019-05-16 23:51:08
soodandansoo,2019-05-16,15:50:27,RT @sunfloweraidil: two vietnamese poachers were fined a total of RM1.56million, making it the highest fine imposed for wildlife crime in m...,0,2019-05-16 23:51:08
rachelgoodstein,2019-05-16,15:50:51,@MarkLandler @MalcolmNance @jimtankersley I think he's doing this to manipulate the stock market to makeon price... https://t.co/ojF6xIr768,0,2019-05-16 23:51:08
NGRTrends,2019-05-16,15:50:51,RT @Kitshop_: Nike Dri-fit Workout KitNow in Stock!Promo: 30% discountPhone/Whatsapp: 08039562419Pls send a DM to order/International D...,0,2019-05-16 23:51:08
The_Lazy_Stoner,2019-05-16,15:50:50,RT @ewarren: My plan will: --Shut the revolving door between giant contractors and the Pentagon--Ban DoD officials from owning contractor s...,0,2019-05-16 23:51:08
Mugen_Ketsueki,2019-05-16,15:50:49,RT @bklynvideogames: Back in stock #kof2002 #pokemongold #pokemoncrystal #pokemonyellow #pokemonfirered #supermarioadvance #yoshisisland #n...,0,2019-05-16 23:51:08
NGRTrends,2019-05-16,15:50:49,RT @Kitshop_: Nigeria NT Training KitNow in Stock!Promo: 30% discountPhone/Whatsapp: 08039562419Pls send a DM to order/International De...,0,2019-05-16 23:51:08
einsteiniscool,2019-05-16,15:50:48,RT @frodobowl: @samswey So the black women will be able to birth more children that can then populate the for profit prisons that the white...,0,2019-05-16 23:51:08
Iykprince,2019-05-16,15:50:48,RT @thecableng: BREAKING: After 18 years, MTN finally lists on Nigerian Stock Exchange | TheCable https://t.co/nGXNSLyAsW https://t.co/XbcY...,0,2019-05-16 23:51:08
EqRevolutions,2019-05-16,15:50:48,RT @SenSanders: The same CEOs who say we can't afford to guarantee health care as a right had no problem paying themselves $2.6 billion las...,0,2019-05-16 23:51:08
RealDJSelfMade,2019-05-16,15:50:48,RT @themotleyfool: Companies that focus on their stock price will eventually lose their customers. Companies that focus on their customers...,0,2019-05-16 23:51:08
NGRTrends,2019-05-16,15:50:47,RT @Kitshop_: Nike AF1 Nu Buck TrainersNow in Stock!Promo: 30% discountPhone/Whatsapp: 08039562419Pls send a DM to order/International...,0,2019-05-16 23:51:08
AcapAqil,2019-05-16,15:50:46,RT @biancdee: It's been two days and I can't stop wondering why this stock photo exists. https://t.co/6RfuGBnYvC,0,2019-05-16 23:51:08
paulamc45,2019-05-16,15:50:46,RT @CNN: Walmart says it will raise prices on some products as a result of the Trump administration's tariffs on Chinese goods https://t.co...,0,2019-05-16 23:51:08
NGRTrends,2019-05-16,15:50:45,RT @Kitshop_: Adidas Duramo SlidesNow in Stock!Promo: 30% discountPhone/Whatsapp: 08039562419Pls send a DM to order/International Deliv...,0,2019-05-16 23:51:09
AmazonHelp,2019-05-16,15:50:45,@daz I'm so sorry to hear about this Darran. Is the item you're ordering sold by a seller on Amazon? You'll be able... https://t.co/5i2SWlckzh,0,2019-05-16 23:51:09
InfoProNetwork,2019-05-16,15:50:43,IAM Platform Curated TweetStock in the Spotlight:: Alphabet Inc., (NASDAQ: GOOGL) - NasdaqNewsUpdates - https://t.co/N2D7WjsqmM,0,2019-05-16 23:51:09
pelhambluefund,2019-05-16,06:43:10,RT @pelhambluefund: "" ~ Petaling Street Journal"Riveting" ~ Ulu Klang Times"A thrilling yarn" ~ The Busybody WeeklyNew Blog Post !...,0,2019-05-16 23:51:09
pelhambluefund,2019-05-15,07:27:38,Glovemakers (Top Glove, Supermax) are worth a re-look:1) Trade war diversion to Malaysia manufacturers (China-mad... https://t.co/Oc5eE1QS4v,2,2019-05-16 23:51:09
pelhambluefund,2019-05-15,05:52:34,Yes, we do have a position in Hang Seng call warrants. Didn't you notice what we said about the market rebound bein... https://t.co/TFC3ginxid,7,2019-05-16 23:51:09
pelhambluefund,2019-05-15,01:38:23,Update : KLCI up 10 points today.#trade #saham #bursa,1,2019-05-16 23:51:09
pelhambluefund,2019-05-14,09:49:10,9:22 am : KLCI down to 1,583pts. We made this rebound call.5:00 pm : Index rebounds by 16 points since 9:22am. (W... https://t.co/wLsUkiQ3LJ,1,2019-05-16 23:51:09
pelhambluefund,2019-05-14,03:15:29,We lacked guts today.Right stock, right conditions, didn't pull the trigger. (It's now up 5 sen since this morn... https://t.co/iWqRmjfW3V,4,2019-05-16 23:51:09
pelhambluefund,2019-05-12,13:30:27,"" ~ Petaling Street Journal"Riveting" ~ Ulu Klang Times"A thrilling yarn" ~ The Busybody WeeklyNew Blog Po... https://t.co/oGvFHXGAOb,9,2019-05-16 23:51:09
jane_ayob,2019-05-11,01:13:18,Stock Exchange = Bursa Saham ,1,2019-05-16 23:51:09
pelhambluefund,2019-05-09,12:36:48,RT @pelhambluefund: New Blog Post!How we traded DWL Resources (most volatile stock ever) without blowing up. RM3,000 profits in about 5...,0,2019-05-16 23:51:09
EmfiSecurities,2019-05-09,06:10:05,Again, the US-China Fuss Shattered the Asian Stock Exchange - CNBC Indonesiahttps://t.co/Gj0o9I3L3Z,0,2019-05-16 23:51:09
EmfiSecurities,2019-05-08,14:55:06,Still Not True, Foreigners 4 Days Leave Indonesian Stock Exchange - CNBC Indonesiahttps://t.co/bZ3oElfeZ4,0,2019-05-16 23:51:09
pelhambluefund,2019-05-07,12:14:02,An properly planned exit where the losses are small can be as satisfying as a trade that made money. #saham #trade #bursa,1,2019-05-16 23:51:09
pelhambluefund,2019-05-07,12:13:11,RT @pelhambluefund: Managed to get out with manageable losses while the going was good. Now EKOVEST is down again.No.1 rule : don't play...,0,2019-05-16 23:51:09
surayaror,2019-05-07,04:06:34,RT @pelhambluefund: New Blog Post!How we traded DWL Resources (most volatile stock ever) without blowing up. RM3,000 profits in about 5...,0,2019-05-16 23:51:09
pelhambluefund,2019-05-07,03:02:39,New Blog Post!How we traded DWL Resources (most volatile stock ever) without blowing up. RM3,000 profits in abo... https://t.co/H7pYHHicjI,6,2019-05-16 23:51:09
Klse_2_my_soul,2019-05-17,13:48:51,RT @sploofeek: The last time colleagues and family spoke or saw Adewura was 15th of May, 2019, if by any chance you see her, kindly report...,0,2019-05-18 00:32:54
Klse_2_my_soul,2019-05-17,13:48:45,RT @sploofeek: #HelpFindAdewura who has been missing since 15th of May 2019 around Egbeda, Lagos. Should you have any information to help...,0,2019-05-18 00:32:55
iamjasminesia,2019-05-17,04:16:55,She said my eyes' degrees is like the KLSE, ie can skyrocket &amp; nose dive in a quarterDamn sien now it means that... https://t.co/WdXaAX72Ie,0,2019-05-18 00:32:55
KLSE_Bursa,2019-05-16,21:17:01,I- Institutional ownership. Favor companies that are 'underowned' by top professional investors.M - Market direct... https://t.co/nvbqojcIk7,0,2019-05-18 00:32:55
KLSE_Bursa,2019-05-16,21:17:00,S - Supply and Demand. The less stock available , the more buying will drive the price up. Look for stocks with 10-... https://t.co/G1gIxI65nW,0,2019-05-18 00:32:55
KLSE_Bursa,2019-05-16,21:15:21,CANSLIM:C - Current quarterly earnings per share have increased sharply from the same quarters earnings reported... https://t.co/NSviQnoqdI,0,2019-05-18 00:32:55
alixmarlinazen,2019-05-16,17:03:18,RT @Iskandarbak: GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, when an...,0,2019-05-18 00:32:55
merulshahrin,2019-05-16,14:49:34,RT @Iskandarbak: GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, when an...,0,2019-05-18 00:32:55
_faizsyazwan_,2019-05-16,14:27:03,RT @Iskandarbak: GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, when an...,0,2019-05-18 00:32:55
The_UglyOrgan,2019-05-16,14:03:39,RT @Iskandarbak: GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, when an...,0,2019-05-18 00:32:55
Iskandarbak,2019-05-16,14:01:16,GDP Q1 2019 got released today. It registered a growth of 4.5%! - higher than what market had expected. Usually, w... https://t.co/wPDHcoQxII,6,2019-05-18 00:32:55
syafikahsuzana,2019-05-17,16:32:38,RT @NajmiSupian: In malaysia, we have test before exam. https://t.co/L4hCaxuJkY,0,2019-05-18 00:32:55
ahzaathira,2019-05-17,16:32:28,RT @NajmiSupian: In malaysia, we have test before exam. https://t.co/L4hCaxuJkY,0,2019-05-18 00:32:55
qaturah,2019-05-17,16:32:27,RT @RajaPetra: Indonesia proposes US$400bil grand plan to rebuild the country - https://t.co/M30hWKwtA5 https://t.co/yYwqduxi4S,0,2019-05-18 00:32:55
arifahhh,2019-05-17,16:32:27,RT @NajmiSupian: In malaysia, we have test before exam. https://t.co/L4hCaxuJkY,0,2019-05-18 00:32:56
mekraaaaa,2019-05-17,16:32:26,RT @NajmiSupian: In malaysia, we have test before exam. https://t.co/L4hCaxuJkY,0,2019-05-18 00:32:56
miexara,2019-05-17,16:32:24,RT @NajmiSupian: In malaysia, we have test before exam. https://t.co/L4hCaxuJkY,0,2019-05-18 00:32:56
shashikaziz,2019-05-17,16:32:21,RT @NajmiSupian: In malaysia, we have test before exam. https://t.co/L4hCaxuJkY,0,2019-05-18 00:32:56
yeontantannie,2019-05-17,16:32:20,RT @hoautves: BTS Photo Book Giveaway Since we've broke yt records, I'm here to fulfill my promise (look at my previous twt) * rules deg...,0,2019-05-18 00:32:56
AvalancheYETii,2019-05-17,16:32:35,RT @MatrixHeadshot: I work, I stream, I'm a stock and bitcoin investor, I'm currently a full time student going for my bachelor's , I'm in...,0,2019-05-18 00:32:56
MarketChmln,2019-05-17,16:32:33,$AFI stock gains 9.6%. View latest news. https://t.co/oitcKUv1mf,0,2019-05-18 00:32:56
SherrySRana,2019-05-17,16:32:31,RT @OhTripe: Consistency everywhere, all around us. Consistently falling rupee. Consistently sinking stock market. Consistently rising infl...,0,2019-05-18 00:32:56
BonnieBlueTK,2019-05-17,16:32:27,@MollyMiller951 dammit, molly. i was trying to be nice. buy stock in tape manufacturer?,1,2019-05-18 00:32:56
paranor7,2019-05-17,16:32:26,RT @biancdee: It's been two days and I can't stop wondering why this stock photo exists. https://t.co/6RfuGBnYvC,0,2019-05-18 00:32:56
jafisher127,2019-05-17,16:32:25,RT @darthstickers: FLASH GIVEAWAY! * LGBTQ -RT to enter-Must be following-Ends in 20 minutes                                     -Worl...,0,2019-05-18 00:32:56
Alexand60199019,2019-05-17,16:32:25,@Reuters Damn, these stock photos are always hilarious.,0,2019-05-18 00:32:56
SheffCheeseMast,2019-05-17,16:32:25,RT @justpreserves: Special Offer Alert!On Sunday at @RidgewayMarket you can buy a beautiful @MishPrints bag, @SheffCheeseMast Little Mest...,0,2019-05-18 00:32:56
MichaelVBMO,2019-05-17,16:32:23,RT @Doors_OpenTO: .@DesignExchange is located in the old Toronto Stock Exchange building. On May 25 &amp; 26, enjoy the historic trading floor...,0,2019-05-18 00:32:56
StrohackerArt,2019-05-17,16:32:22,RT @wildlandsnetwrk: It's #EndangeredSpeciesDay! Our first spotlight is the #jaguar. Our #BorderlandsCampaign aims to create safe passage...,0,2019-05-18 00:32:57
ehnottooxabi,2019-05-17,16:32:21,@Drudge39 @cvpayne It's quite literally the Hillary argument in 2016 lol. How'd just caring about the stock market work for her again?,0,2019-05-18 00:32:57
ptsg_berjangka,2019-05-17,06:35:53,Check out my new blog post - https://t.co/N2jKcch93k,0,2019-05-18 00:32:57
EconoChannel,2019-05-17,06:02:13,[ What's On Today ][ 17 Mei ]1792 - Bursa Saham New York didirikan.,1,2019-05-18 00:32:57
EmfiSecurities,2019-05-16,21:15:06,US-China Increases Heat, Asian Stock Exchange Closed Variative Market - CNBC Indonesiahttps://t.co/SZNzebK0Pk,0,2019-05-18 00:32:57
Iqbal_WHYUNO,2019-05-16,16:46:02,Dow Jones, managed to rise 300 points today, restoring the loses caused by the backlash from the US-China trade war... https://t.co/t2L69RLzxp,0,2019-05-18 00:32:57
pelhambluefund,2019-05-16,06:43:10,RT @pelhambluefund: "" ~ Petaling Street Journal"Riveting" ~ Ulu Klang Times"A thrilling yarn" ~ The Busybody WeeklyNew Blog Post !...,0,2019-05-18 00:32:57
pelhambluefund,2019-05-15,07:27:38,Glovemakers (Top Glove, Supermax) are worth a re-look:1) Trade war diversion to Malaysia manufacturers (China-mad... https://t.co/Oc5eE1QS4v,2,2019-05-18 00:32:58
pelhambluefund,2019-05-15,05:52:34,Yes, we do have a position in Hang Seng call warrants. Didn't you notice what we said about the market rebound bein... https://t.co/TFC3ginxid,7,2019-05-18 00:32:58
pelhambluefund,2019-05-15,01:38:23,Update : KLCI up 10 points today.#trade #saham #bursa,1,2019-05-18 00:32:58
pelhambluefund,2019-05-14,09:49:10,9:22 am : KLCI down to 1,583pts. We made this rebound call.5:00 pm : Index rebounds by 16 points since 9:22am. (W... https://t.co/wLsUkiQ3LJ,1,2019-05-18 00:32:58
pelhambluefund,2019-05-14,03:15:29,We lacked guts today.Right stock, right conditions, didn't pull the trigger. (It's now up 5 sen since this morn... https://t.co/iWqRmjfW3V,4,2019-05-18 00:32:58
pelhambluefund,2019-05-12,13:30:27,"" ~ Petaling Street Journal"Riveting" ~ Ulu Klang Times"A thrilling yarn" ~ The Busybody WeeklyNew Blog Po... https://t.co/oGvFHXGAOb,9,2019-05-18 00:32:58
jane_ayob,2019-05-11,01:13:18,Stock Exchange = Bursa Saham ,1,2019-05-18 00:32:58
pelhambluefund,2019-05-09,12:36:48,RT @pelhambluefund: New Blog Post!How we traded DWL Resources (most volatile stock ever) without blowing up. RM3,000 profits in about 5...,0,2019-05-18 00:32:58
EmfiSecurities,2019-05-09,06:10:05,Again, the US-China Fuss Shattered the Asian Stock Exchange - CNBC Indonesiahttps://t.co/Gj0o9I3L3Z,0,2019-05-18 00:32:58
EmfiSecurities,2019-05-08,14:55:06,Still Not True, Foreigners 4 Days Leave Indonesian Stock Exchange - CNBC Indonesiahttps://t.co/bZ3oElfeZ4,0,2019-05-18 00:32:58
jezlai,2019-05-18,09:43:44,RT @simonwhthong: Such an increase in the realised direct foreign investment is a far more important signal than the fall in the KLSE. If N...,0,2019-05-18 23:23:03
simonwhthong,2019-05-18,09:06:27,Such an increase in the realised direct foreign investment is a far more important signal than the fall in the KLSE... https://t.co/Ulkx1Z3Cbh,0,2019-05-18 23:23:03
FortunateThe,2019-05-18,05:43:26,Good morning traders....Try our 2 Day's of Free Trial visit our website for trial...https://t.co/U2lAG979cv... https://t.co/zjQJX7wSOx,0,2019-05-18 23:23:03
Klse_2_my_soul,2019-05-17,13:48:51,RT @sploofeek: The last time colleagues and family spoke or saw Adewura was 15th of May, 2019, if by any chance you see her, kindly report...,0,2019-05-18 23:23:03
Klse_2_my_soul,2019-05-17,13:48:45,RT @sploofeek: #HelpFindAdewura who has been missing since 15th of May 2019 around Egbeda, Lagos. Should you have any information to help...,0,2019-05-18 23:23:04
MoneyLifeResrch,2019-05-17,11:20:12,Being an investor in the stock market, you must know the value of every investment. When it comes to profitable sto... https://t.co/mjyPLlpkHq,0,2019-05-18 23:23:04
MoneyLifeResrch,2019-05-17,11:09:50,advisors are based on thorough research and aim huge returns. Money Life Research is shaped to consult stock trader... https://t.co/4JU8F37uH8,0,2019-05-18 23:23:04
MoneyLifeResrch,2019-05-17,11:06:40,ABOUT USMoney Life Research is stock market solution providing company with vast experience of delivering quality... https://t.co/tjGwBXBWkj,0,2019-05-18 23:23:04
MoneyLifeResrch,2019-05-17,11:00:59,KLSE Short-Term Stock Pickshttps://t.co/cnc3c6Az5q.../#DailyKLSEShortTermStockPicks | #BursaMalaysiaStockSignals-... https://t.co/Bj2SYMfpfH,0,2019-05-18 23:23:04
